reliability_class,reliability_class_label,reliability_score
2,MEDIUM,88.68870536268871
2,MEDIUM,86.32802188681036
1,LOW,19.54859319752505
1,LOW,61.03405080868141
1,LOW,60.59430982559418
1,LOW,24.239542068769595
1,LOW,84.54631628749179
1,LOW,61.331481388717535
1,LOW,84.65863573557225
1,LOW,82.80713009070323
1,LOW,12.594502635412708
1,LOW,75.29026418425492
0,HIGH,99.56755242625808
1,LOW,39.44277953863243
1,LOW,76.96028570317074
1,LOW,15.23312544197401
2,MEDIUM,86.3816599830015
0,HIGH,99.23799293976248
2,MEDIUM,87.30302821610353
1,LOW,82.07212927955717
0,HIGH,96.88560009289245
1,LOW,53.470423559756256
1,LOW,82.9149778446565
0,HIGH,99.45291736893284
0,HIGH,98.85456457485154
1,LOW,73.45444673435159
1,LOW,47.73371536456547
0,HIGH,98.40332334286876
1,LOW,12.473526212810022
0,HIGH,96.42996230613484
1,LOW,73.84714120864466
1,LOW,6.314537671463453
0,HIGH,99.8314736641872
1,LOW,61.12354710562178
0,HIGH,98.75714352330682
1,LOW,55.70705703916264
0,HIGH,99.20086466242466
1,LOW,32.376924754849654
2,MEDIUM,94.1958240107732
1,LOW,12.269216982048976
0,HIGH,99.61581093836772
2,MEDIUM,92.19234218662449
2,MEDIUM,85.8737629223715
1,LOW,81.26259532289379
1,LOW,60.011677577852105
1,LOW,22.03446548798632
1,LOW,84.82137480438374
1,LOW,26.49699191290513
2,MEDIUM,92.30928441800675
2,MEDIUM,92.97811909309536
1,LOW,69.40745562543297
1,LOW,66.2876600493594
0,HIGH,96.65246801822605
1,LOW,20.125934537171396
1,LOW,57.11054500747736
2,MEDIUM,90.8366169949082
1,LOW,64.42775591930149
0,HIGH,99.45509414181905
1,LOW,50.087846900051545
2,MEDIUM,91.5681561546528
0,HIGH,97.27711060503276
2,MEDIUM,91.93931440951576
1,LOW,38.24476133755921
0,HIGH,99.32493312369952
1,LOW,61.18798769676354
1,LOW,43.08776019312951
0,HIGH,96.51511620144852
1,LOW,32.7170168465946
1,LOW,22.53332185568618
2,MEDIUM,93.36412077240664
1,LOW,39.3696797177273
2,MEDIUM,85.6097706940235
1,LOW,38.62916435011917
1,LOW,83.47716829329987
2,MEDIUM,92.6607292767044
1,LOW,81.93376142042302
1,LOW,18.64289834358816
2,MEDIUM,93.46685189206306
1,LOW,46.89891712772523
1,LOW,52.9233925135564
0,HIGH,99.56623210298284
1,LOW,16.314554434259303
2,MEDIUM,93.6542772890692
1,LOW,17.67930743796691
0,HIGH,98.3182508877656
0,HIGH,99.33878298476874
1,LOW,41.485139642874216
1,LOW,16.489491979558625
1,LOW,9.440627477474688
0,HIGH,99.95938180523798
0,HIGH,98.4306140838095
0,HIGH,95.69206295946182
1,LOW,61.724602939613625
1,LOW,14.940906420803376
1,LOW,76.9401236406359
2,MEDIUM,94.22761803344834
1,LOW,68.53762999238128
0,HIGH,99.44038467777922
2,MEDIUM,92.96545250186595
2,MEDIUM,94.67657229568496
1,LOW,45.68364373420825
2,MEDIUM,88.27793228677045
1,LOW,72.83777060226845
1,LOW,59.175921176590094
1,LOW,64.38848354128368
2,MEDIUM,87.44982261580994
1,LOW,82.14308407046647
2,MEDIUM,88.37429312131731
2,MEDIUM,87.7012921633162
2,MEDIUM,94.0044250144878
1,LOW,83.35484014676591
1,LOW,68.81427007748898
0,HIGH,99.02575725398964
0,HIGH,97.113688014644
0,HIGH,99.19154194527812
0,HIGH,99.78845753471744
2,MEDIUM,88.4566010205642
1,LOW,77.3501987686148
1,LOW,84.00446395890951
1,LOW,79.47339895909985
1,LOW,83.21106031316899
1,LOW,9.678042223305273
1,LOW,68.51520964869809
1,LOW,49.3428109033613
2,MEDIUM,92.22957322160848
0,HIGH,96.20920948220136
0,HIGH,99.83608024380266
0,HIGH,98.986217515523
0,HIGH,99.49226786390253
2,MEDIUM,93.06618766289508
1,LOW,23.42804754692357
1,LOW,48.46830949118285
1,LOW,73.03384994143498
0,HIGH,99.18104885457367
1,LOW,65.33784667371779
2,MEDIUM,88.37589520419087
1,LOW,42.46272631976647
2,MEDIUM,93.10873663280653
2,MEDIUM,91.24346739547774
2,MEDIUM,86.02208379909288
1,LOW,83.12796823827264
1,LOW,55.33383240857778
1,LOW,24.55407801310752
1,LOW,74.62771574854288
0,HIGH,99.575985597835
2,MEDIUM,91.1578337820846
0,HIGH,95.45062182180446
0,HIGH,99.05961760457454
1,LOW,62.25204143763313
1,LOW,81.83492388895023
1,LOW,43.83407703611534
0,HIGH,96.413051048322
2,MEDIUM,86.35969849628697
1,LOW,65.42368658040438
1,LOW,40.35955392029816
2,MEDIUM,90.2217879386394
1,LOW,79.31410812337478
0,HIGH,95.09220278147625
1,LOW,63.87347076856794
1,LOW,51.05915522371603
1,LOW,35.57385498108934
0,HIGH,97.67738070118524
2,MEDIUM,86.32005427230045
2,MEDIUM,88.07349342119248
1,LOW,23.969801665160816
0,HIGH,95.42700829868843
0,HIGH,99.59744860976988
1,LOW,77.760674210161
1,LOW,84.62638915404781
0,HIGH,95.3125
0,HIGH,96.3999025586354
1,LOW,59.83404039507906
0,HIGH,99.88721577971246
2,MEDIUM,89.54801536321213
2,MEDIUM,85.91187561998484
0,HIGH,96.44250762707644
1,LOW,23.419620453576947
0,HIGH,99.42014768510003
1,LOW,36.26129430572016
1,LOW,70.25482886749646
0,HIGH,95.73777396188548
1,LOW,22.72206506166869
2,MEDIUM,91.88631352210804
0,HIGH,98.573836705448
0,HIGH,96.12269113092806
1,LOW,40.30916340150982
0,HIGH,95.64894318868288
1,LOW,20.52804206458702
2,MEDIUM,88.29615850271743
1,LOW,41.9926068827787
2,MEDIUM,94.79507232700016
0,HIGH,95.99037744333133
0,HIGH,98.29373451181544
1,LOW,46.117797566343775
1,LOW,58.01442415884432
2,MEDIUM,94.71563030527996
2,MEDIUM,88.06060847012617
1,LOW,48.35116035013619
0,HIGH,99.7614031748577
1,LOW,61.30494244144974
1,LOW,74.61637744966609
2,MEDIUM,92.53310369683902
1,LOW,84.63002920969657
1,LOW,79.4427792489411
0,HIGH,97.74024638928508
2,MEDIUM,88.79071888542208
0,HIGH,97.73491468715928
2,MEDIUM,88.30336002877208
0,HIGH,98.5598387743882
2,MEDIUM,90.21753307293652
1,LOW,26.40373561839132
0,HIGH,99.95000287567886
1,LOW,72.80077285350768
1,LOW,26.250106021851057
1,LOW,58.169452230791954
0,HIGH,99.90374191055209
1,LOW,83.59855700218259
0,HIGH,97.97518355205504
1,LOW,46.12337053415233
1,LOW,39.34005956333416
2,MEDIUM,86.48397965394265
0,HIGH,99.94701580301538
2,MEDIUM,86.77772417576476
0,HIGH,99.90383366235169
0,HIGH,99.89293655714664
0,HIGH,98.94110755900248
2,MEDIUM,88.73580891877666
1,LOW,59.18802596711522
2,MEDIUM,89.24165748691642
2,MEDIUM,89.00438025519337
0,HIGH,99.36784662529264
1,LOW,79.67684447694353
0,HIGH,97.77675440344802
0,HIGH,95.66509400333074
0,HIGH,95.07111912867305
0,HIGH,99.40376570075064
1,LOW,35.997356228887654
1,LOW,29.36555108767882
2,MEDIUM,91.33111104030095
1,LOW,61.517782792776366
1,LOW,77.5398687985561
1,LOW,59.58188873264165
1,LOW,80.8018535554544
2,MEDIUM,88.53955929141387
1,LOW,39.4035600779893
2,MEDIUM,92.74072280671332
1,LOW,53.443285722690405
0,HIGH,97.335801887608
0,HIGH,97.02491166625713
1,LOW,82.16786312607881
1,LOW,72.55517164608004
2,MEDIUM,93.69078936982832
1,LOW,37.97717400576053
2,MEDIUM,93.34772394483372
1,LOW,81.03177956145053
1,LOW,12.29328598952936
1,LOW,37.16191276145492
1,LOW,71.67534049218767
1,LOW,70.70883886917758
2,MEDIUM,92.9061043632834
1,LOW,8.198271046258654
1,LOW,47.29970541240972
1,LOW,73.43647769808189
0,HIGH,95.94386997213624
1,LOW,78.45223692868724
1,LOW,76.69103773469048
1,LOW,67.51954290125478
1,LOW,16.111877519092307
2,MEDIUM,92.00673316728792
1,LOW,68.48716089054629
2,MEDIUM,87.02970650670665
1,LOW,20.397267727927147
1,LOW,83.78129794615302
0,HIGH,98.689821082034
0,HIGH,99.54305001175598
0,HIGH,99.29910249442166
1,LOW,81.52517697534222
2,MEDIUM,94.9189246907029
0,HIGH,98.26885898173929
2,MEDIUM,86.90667566294303
2,MEDIUM,87.50369400610626
2,MEDIUM,91.1991806628512
0,HIGH,99.34752261247766
0,HIGH,98.9492972199586
1,LOW,39.62808317033885
0,HIGH,95.40620991710298
0,HIGH,99.27133951940328
0,HIGH,99.98907716501952
1,LOW,83.87171880662261
1,LOW,73.60843369552612
2,MEDIUM,93.37465626217416
0,HIGH,99.9727586473326
0,HIGH,99.77237389395818
1,LOW,19.65444709383519
1,LOW,84.26095809346151
1,LOW,7.252021734673729
1,LOW,77.96648542480784
1,LOW,18.14011486817878
2,MEDIUM,90.44969887331916
2,MEDIUM,88.78535272241183
0,HIGH,96.78997140105211
2,MEDIUM,88.32764769462597
1,LOW,81.8704576838742
0,HIGH,99.8763325248482
1,LOW,71.96477571005425
1,LOW,76.07893372034663
1,LOW,78.9873333166942
1,LOW,19.81362173921478
2,MEDIUM,90.57743190379136
1,LOW,41.10589566190726
0,HIGH,97.40369177553409
2,MEDIUM,87.92879554904694
1,LOW,8.391143059225154
1,LOW,41.09461880636525
0,HIGH,99.70319590926056
0,HIGH,99.70964532341615
1,LOW,34.73280854805718
1,LOW,63.54970294236343
1,LOW,73.81652157157116
0,HIGH,99.86836854994117
0,HIGH,99.7899899807549
1,LOW,84.60375473427139
1,LOW,12.002996899229744
1,LOW,43.95790044062112
2,MEDIUM,91.49651542027178
0,HIGH,99.43149482063772
1,LOW,77.4325536109687
0,HIGH,95.53071863406228
2,MEDIUM,91.96189357043352
1,LOW,82.26835475636318
0,HIGH,99.1781500957784
2,MEDIUM,94.54840145881094
2,MEDIUM,86.8781645652928
1,LOW,80.14677780297586
2,MEDIUM,86.90766788956664
1,LOW,74.51675972527569
1,LOW,32.259940423610814
2,MEDIUM,94.5613908588641
0,HIGH,97.3731415736563
0,HIGH,99.74901589762308
1,LOW,15.763200065412292
1,LOW,39.16091873849231
1,LOW,67.33581755186464
2,MEDIUM,94.53904236666376
1,LOW,60.82952006772165
0,HIGH,97.8685112499
1,LOW,70.58294034398504
2,MEDIUM,93.08389460596769
1,LOW,52.14467459682776
1,LOW,38.7873766580005
1,LOW,50.30679548917326
2,MEDIUM,87.32391485170552
2,MEDIUM,92.99930483720098
1,LOW,60.34072468271621
1,LOW,41.99428349081229
1,LOW,8.487125648890036
2,MEDIUM,91.42391492531344
0,HIGH,99.91624975171442
2,MEDIUM,86.98327415496426
2,MEDIUM,88.0433661181284
0,HIGH,99.88848013971284
0,HIGH,98.6880794515929
1,LOW,7.22457582406712
1,LOW,39.64700901435677
1,LOW,72.46792798256243
1,LOW,76.01873126995649
2,MEDIUM,92.17439602984516
1,LOW,72.2763192392664
1,LOW,73.67363860481937
2,MEDIUM,94.64678542414336
1,LOW,22.46595082341456
2,MEDIUM,91.18796632746988
1,LOW,39.13045621209475
1,LOW,40.48889313910487
1,LOW,84.2349622111365
1,LOW,77.42993733650026
2,MEDIUM,94.88151876777154
0,HIGH,95.8023042339893
2,MEDIUM,92.24500011441891
1,LOW,83.32728654455921
0,HIGH,96.41987327850514
0,HIGH,95.26777474286212
2,MEDIUM,88.23210778387714
1,LOW,23.305862484447868
0,HIGH,98.92199828523646
0,HIGH,99.88441959300432
2,MEDIUM,92.66205328179308
1,LOW,52.35546740473569
1,LOW,75.78086411658369
0,HIGH,98.78701086319197
2,MEDIUM,94.7249295962348
1,LOW,82.8707665809752
0,HIGH,99.8603442276757
0,HIGH,99.23865209766043
2,MEDIUM,94.9832377709752
1,LOW,46.80254600632793
2,MEDIUM,88.61187351286776
1,LOW,78.55207964668993
2,MEDIUM,86.49286526723141
0,HIGH,95.6060211542259
2,MEDIUM,94.87265779152494
2,MEDIUM,93.95674193217918
1,LOW,63.99940296343293
2,MEDIUM,93.03074610159356
0,HIGH,98.26330246992212
2,MEDIUM,92.47923574632236
0,HIGH,96.8030786426323
0,HIGH,95.51260147291832
1,LOW,10.000199942541505
2,MEDIUM,89.35690264924146
2,MEDIUM,86.06018946330367
2,MEDIUM,85.73358947689329
0,HIGH,99.95784036667403
1,LOW,63.93400203570246
1,LOW,55.03220282319114
1,LOW,12.306904252628796
1,LOW,6.736080663294297
0,HIGH,96.76254661981476
0,HIGH,95.76844044809066
0,HIGH,99.93934486103112
1,LOW,80.95600887146533
1,LOW,60.55092067622751
2,MEDIUM,91.86894500290845
0,HIGH,99.76775020786285
2,MEDIUM,94.97209353793284
0,HIGH,95.6362352712475
1,LOW,78.14917028678843
1,LOW,8.29112189305723
1,LOW,38.35476697335434
0,HIGH,99.0509492713046
1,LOW,22.663425711807804
0,HIGH,95.00775222665608
1,LOW,75.63249701328097
0,HIGH,99.82528381646377
1,LOW,74.39886962854808
0,HIGH,99.95057153863112
2,MEDIUM,91.87181335598372
0,HIGH,95.77461849766009
0,HIGH,99.26011273040233
2,MEDIUM,86.36808823943802
2,MEDIUM,90.08609187947458
1,LOW,76.25355667190648
0,HIGH,98.53687159975632
2,MEDIUM,92.9136476929881
2,MEDIUM,86.16970458984731
1,LOW,66.48402758302203
1,LOW,80.64409215078109
1,LOW,36.98757672301787
2,MEDIUM,93.8274988512719
1,LOW,81.12679249047471
1,LOW,20.53738770111281
1,LOW,62.022202032956095
1,LOW,72.73511315161007
0,HIGH,99.83146115853422
1,LOW,84.82604980273935
2,MEDIUM,87.7028017425474
1,LOW,17.140866743059
1,LOW,19.50798938182544
1,LOW,76.33774864016836
2,MEDIUM,86.46862191306104
1,LOW,70.05800691936076
1,LOW,55.4724870794556
1,LOW,80.79018094820276
1,LOW,61.17822527104681
1,LOW,75.4999768336925
0,HIGH,98.99907692791967
1,LOW,75.1953125
1,LOW,77.65594093042255
1,LOW,36.79833490312343
1,LOW,82.62070150272652
2,MEDIUM,87.95537533887287
0,HIGH,99.19775816595912
0,HIGH,97.3484885612914
1,LOW,73.66849104870255
1,LOW,35.88036392451313
1,LOW,75.83143239828651
0,HIGH,99.75239134237115
1,LOW,13.73632283629517
1,LOW,61.45579290024274
1,LOW,71.69594706290144
1,LOW,72.87373452943976
2,MEDIUM,93.53540167817118
2,MEDIUM,89.1650716405241
0,HIGH,96.04380515038456
1,LOW,74.36656242235085
2,MEDIUM,92.31387064070503
0,HIGH,99.39154296506044
0,HIGH,98.90869949116625
0,HIGH,99.91348522956147
0,HIGH,95.24410533893284
1,LOW,28.374205749444435
0,HIGH,99.20953526588607
2,MEDIUM,88.11711120568353
1,LOW,54.00917560051731
1,LOW,75.49954636801901
1,LOW,37.75339013123642
1,LOW,64.19619863771804
1,LOW,82.85824945192516
1,LOW,62.99719747983512
1,LOW,57.035782918251584
1,LOW,63.57855660655252
1,LOW,59.237851393625895
2,MEDIUM,85.44791325986762
2,MEDIUM,88.59656292095308
1,LOW,76.09927386102491
2,MEDIUM,92.00966712831428
2,MEDIUM,88.08396831196438
1,LOW,34.81295350794616
1,LOW,48.4602088120831
2,MEDIUM,85.38631705651687
0,HIGH,97.64391301056486
0,HIGH,95.54025338894124
2,MEDIUM,92.28274403889418
0,HIGH,98.64432705028432
1,LOW,38.7599511873572
1,LOW,40.28551155343488
1,LOW,65.22813189547054
1,LOW,19.25939828637793
1,LOW,17.86020074621009
0,HIGH,99.69234082644252
1,LOW,84.07989790801312
1,LOW,20.456603919549984
2,MEDIUM,88.23663674609882
0,HIGH,98.2956192068208
0,HIGH,98.9216659218428
1,LOW,61.00255998800742
1,LOW,72.17323945971901
1,LOW,80.042914884434
0,HIGH,96.43215534929752
2,MEDIUM,87.44773282971425
2,MEDIUM,93.85322885248324
1,LOW,71.03863680842942
1,LOW,12.3858249010728
1,LOW,40.100938630171726
1,LOW,41.05315857458463
2,MEDIUM,85.82231962629983
2,MEDIUM,86.25847832320679
1,LOW,80.76171875000001
0,HIGH,96.47529658959418
1,LOW,80.01237728730624
1,LOW,49.17589452235596
0,HIGH,98.12572101136703
1,LOW,35.52886648449665
1,LOW,67.7854006732713
1,LOW,72.80078625523299
1,LOW,8.432590716786361
1,LOW,75.9554989170376
0,HIGH,98.3279808416324
0,HIGH,99.77703542377496
0,HIGH,99.48558751505324
2,MEDIUM,89.26526208238953
1,LOW,61.9401577148829
2,MEDIUM,88.80592607943558
1,LOW,7.80509433336151
1,LOW,66.99464271988617
1,LOW,68.01338760087894
1,LOW,58.91566465871517
1,LOW,67.63806329201468
0,HIGH,99.80516084609744
1,LOW,35.43362963993999
0,HIGH,97.88887365691843
1,LOW,7.202732051491285
1,LOW,75.85240293865574
1,LOW,37.609905927844025
1,LOW,7.250431344275178
1,LOW,82.54790814269609
2,MEDIUM,86.25644007734117
0,HIGH,99.09045852816644
2,MEDIUM,90.849678881078
1,LOW,55.71653997986935
0,HIGH,99.69004252983726
1,LOW,73.51216388703561
1,LOW,26.0600020880488
1,LOW,82.95445692067544
1,LOW,77.10248423518186
0,HIGH,97.06461646865924
0,HIGH,97.1199583162568
1,LOW,21.11204574294329
0,HIGH,95.98225046228644
0,HIGH,99.93906502276896
1,LOW,69.88033932431091
2,MEDIUM,87.67711687574426
0,HIGH,97.33971171147122
1,LOW,80.83291069521634
1,LOW,79.43116886563247
0,HIGH,95.76823641994842
1,LOW,29.72348405717164
1,LOW,14.193554585299871
0,HIGH,95.26734206717246
0,HIGH,95.9562731204103
1,LOW,29.04840958626243
1,LOW,84.77991870465902
1,LOW,84.99352514035525
1,LOW,33.4259722614035
2,MEDIUM,93.33455306251824
1,LOW,49.09357218334397
0,HIGH,99.87791200710996
1,LOW,60.60979510894696
1,LOW,11.261389773527828
2,MEDIUM,85.54283383732047
0,HIGH,96.11443498006896
0,HIGH,98.55251030916372
0,HIGH,99.660720703039
2,MEDIUM,93.43913199733382
2,MEDIUM,93.45211499530608
2,MEDIUM,91.53142724309784
2,MEDIUM,87.49139239790155
0,HIGH,97.0703122337054
0,HIGH,96.37286559959418
2,MEDIUM,93.26171875
2,MEDIUM,90.68592419388948
2,MEDIUM,94.22274589980196
1,LOW,80.88130274859988
1,LOW,77.50544307018231
0,HIGH,97.69929631917876
2,MEDIUM,89.96524877494548
2,MEDIUM,92.24508526018168
0,HIGH,98.96760530099289
0,HIGH,97.14075361709077
1,LOW,37.4776938913824
1,LOW,63.60397856710848
1,LOW,46.09622335498885
1,LOW,82.18993702224884
1,LOW,69.71107995533478
1,LOW,10.904227308061978
1,LOW,43.978336932449565
2,MEDIUM,88.40727064759083
1,LOW,74.90158839033234
1,LOW,5.942246641763502
2,MEDIUM,94.3359375
1,LOW,73.74993934652562
1,LOW,55.241766049042816
2,MEDIUM,90.47201738931724
1,LOW,83.53112645243426
2,MEDIUM,85.60616656387938
1,LOW,35.512044452562165
0,HIGH,98.14170952288607
1,LOW,64.22378457322935
1,LOW,36.68871123485985
1,LOW,81.15522759986827
1,LOW,65.26044663134604
2,MEDIUM,91.5587593097776
1,LOW,83.7778813435247
1,LOW,22.90396577321362
1,LOW,22.7951617684918
1,LOW,55.91927257853626
2,MEDIUM,94.06886883734067
2,MEDIUM,90.03338449399939
2,MEDIUM,85.8418560144814
1,LOW,72.37956327206331
0,HIGH,96.63615924384662
0,HIGH,99.60888861847523
0,HIGH,99.33916826013814
1,LOW,84.54286789318886
0,HIGH,96.12708591951598
1,LOW,79.7085358620981
1,LOW,75.05949499611633
2,MEDIUM,93.11126607277276
1,LOW,60.60408725739189
2,MEDIUM,94.4445203941434
2,MEDIUM,94.70171760557324
2,MEDIUM,86.567648895613
0,HIGH,97.97421220533217
2,MEDIUM,94.97651045620692
0,HIGH,99.81424511418209
1,LOW,35.83443024703345
0,HIGH,99.70950788336484
1,LOW,16.68750765491788
0,HIGH,97.023403131309
2,MEDIUM,90.98785334712446
1,LOW,77.03309774959506
1,LOW,40.14857750148641
2,MEDIUM,90.209276974143
1,LOW,75.66123177844165
1,LOW,27.135548384023327
0,HIGH,99.64441937703432
0,HIGH,99.94479833116966
1,LOW,24.773015292374996
1,LOW,32.72611865449353
1,LOW,38.85019426757527
0,HIGH,95.46370082353668
1,LOW,19.04518860606853
1,LOW,14.166392387617288
2,MEDIUM,90.83535055966368
1,LOW,60.45416303303888
2,MEDIUM,86.08508275354994
1,LOW,7.897418616361969
0,HIGH,99.63021913624326
1,LOW,71.27718261374702
0,HIGH,99.84638888644535
1,LOW,83.43711539407626
0,HIGH,98.471593388592
1,LOW,57.05610971811943
0,HIGH,99.89804624225644
0,HIGH,99.95250406220444
2,MEDIUM,86.3524440067191
1,LOW,58.67925051479638
2,MEDIUM,91.61460339306336
1,LOW,70.7811441858934
1,LOW,46.3535229640746
0,HIGH,99.20472016327824
1,LOW,74.56880192001314
0,HIGH,95.62171144296532
1,LOW,84.7464381230416
2,MEDIUM,91.96021437248424
2,MEDIUM,92.86507696530752
0,HIGH,98.95778365349504
1,LOW,53.03962847403244
0,HIGH,96.65705795267029
1,LOW,22.941198655931554
1,LOW,60.70775182463655
0,HIGH,96.97264932844874
0,HIGH,95.91279176014964
1,LOW,63.36487392808381
1,LOW,64.57399512774053
2,MEDIUM,89.92905445690846
1,LOW,46.95344157401559
1,LOW,19.536770242736047
0,HIGH,99.35680915861448
1,LOW,78.54431595214739
1,LOW,83.17624904757007
2,MEDIUM,93.78974926104544
1,LOW,73.53781645567618
1,LOW,71.1326770934367
2,MEDIUM,86.30686473952088
1,LOW,65.76067860986748
0,HIGH,95.94968623694544
1,LOW,41.14377262636892
1,LOW,66.7839817078309
1,LOW,49.932831168268734
1,LOW,36.14684239809387
1,LOW,58.36636268397108
1,LOW,15.15789994828559
2,MEDIUM,94.23794950322228
0,HIGH,99.46326737472477
0,HIGH,95.5999231384051
1,LOW,65.27740339365772
1,LOW,84.58844641468465
1,LOW,72.65027261123603
0,HIGH,97.78641479246023
2,MEDIUM,86.39535063688948
1,LOW,73.68625318809548
1,LOW,25.62563607004099
1,LOW,77.51889280540935
1,LOW,63.059243428286536
2,MEDIUM,85.13102541539257
0,HIGH,96.90546333386727
0,HIGH,97.71438654690316
0,HIGH,99.47049520137418
1,LOW,59.58952559822733
0,HIGH,98.3038486416435
1,LOW,63.54120931305282
2,MEDIUM,93.86700176762947
2,MEDIUM,91.8241878059197
1,LOW,69.20761749272981
1,LOW,78.78733814569117
2,MEDIUM,91.1603104765416
2,MEDIUM,94.25409035276448
0,HIGH,97.40956764492576
2,MEDIUM,88.23774273280233
2,MEDIUM,94.35809813286065
1,LOW,73.21370623766441
1,LOW,24.87171118928389
1,LOW,37.95214050195128
0,HIGH,99.0267211373644
2,MEDIUM,85.93137278706739
2,MEDIUM,89.30364687358043
2,MEDIUM,93.01730019364626
2,MEDIUM,90.56694092511609
1,LOW,19.21729101498453
0,HIGH,99.47521760056048
2,MEDIUM,94.84151389465214
1,LOW,29.085098247745023
2,MEDIUM,87.68737202221436
1,LOW,33.68052927873249
1,LOW,75.30979092989763
1,LOW,18.36142152023163
2,MEDIUM,87.492586864858
2,MEDIUM,92.33469195497804
2,MEDIUM,94.13866073277534
2,MEDIUM,91.18075094905085
1,LOW,81.85420689658784
1,LOW,6.469113795494495
0,HIGH,99.97129810431431
0,HIGH,96.03568956912363
2,MEDIUM,87.32788543507358
1,LOW,75.28724235256371
2,MEDIUM,86.23020037067491
1,LOW,57.17200450700537
0,HIGH,99.71197624807606
1,LOW,23.71836382531029
1,LOW,60.82734929226559
2,MEDIUM,85.17137411249641
1,LOW,8.090064787128943
1,LOW,6.44152883044401
2,MEDIUM,90.9556153011478
1,LOW,10.921408425727702
1,LOW,35.837784937322844
0,HIGH,97.84667000495205
1,LOW,63.9159311176987
0,HIGH,96.36478968815857
0,HIGH,95.71446944111068
1,LOW,7.207107192194996
2,MEDIUM,91.28794233932528
0,HIGH,97.1605431254314
0,HIGH,99.82424806709686
2,MEDIUM,88.97371395475692
1,LOW,39.80019618567925
2,MEDIUM,86.30362539518191
1,LOW,22.61283017565777
1,LOW,77.44277636373707
1,LOW,59.44111767787814
1,LOW,82.61249125427157
1,LOW,72.10215804489191
0,HIGH,95.20462224413056
1,LOW,60.71396207022748
1,LOW,25.49550864946345
1,LOW,18.96616314291137
1,LOW,66.3353384469462
1,LOW,19.355730669726828
1,LOW,66.541769228149
1,LOW,72.01403696177617
1,LOW,74.05268630052933
0,HIGH,95.73355636224512
1,LOW,81.73538203542365
1,LOW,68.24132297072653
1,LOW,84.97246292001496
1,LOW,31.832071407818685
1,LOW,14.096029958659472
1,LOW,74.7828069138531
2,MEDIUM,92.70673775789965
1,LOW,8.339764005550316
2,MEDIUM,88.81563903962414
1,LOW,73.90350687702887
1,LOW,71.17447426827873
2,MEDIUM,90.8411112351313
1,LOW,36.534454058906014
2,MEDIUM,90.66878061757376
2,MEDIUM,91.1718372456812
0,HIGH,99.8720936479607
1,LOW,83.58945686321103
1,LOW,83.16987018841975
0,HIGH,99.04708816492696
1,LOW,79.46625915898463
1,LOW,58.6454197627691
0,HIGH,99.49885372349932
2,MEDIUM,89.43394040394601
0,HIGH,97.77039343739072
1,LOW,67.53471195013555
1,LOW,48.11162874074533
0,HIGH,99.84194689589248
1,LOW,73.92031866818436
1,LOW,78.71120118228724
0,HIGH,99.83454120753548
1,LOW,18.25590876132862
1,LOW,69.70406786468783
1,LOW,40.73925380801938
1,LOW,81.76425569200431
0,HIGH,98.52161732971314
1,LOW,57.38296560612757
1,LOW,50.02530092956173
2,MEDIUM,88.30302537809554
2,MEDIUM,85.27739183031464
0,HIGH,99.9381254572844
2,MEDIUM,86.71875
1,LOW,80.40619945143855
0,HIGH,98.2826393885511
1,LOW,41.348367565990266
0,HIGH,98.6685829245593
0,HIGH,99.50045505998216
0,HIGH,99.77424930393865
0,HIGH,97.60673506167524
2,MEDIUM,85.3797291043588
0,HIGH,99.98554540074436
